PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,Outcome_2016,Outcome_2012
0.00433395781733,0.00443536551408,0.196885428254,0.00443661434617,0.401639344262,0.485549132948,0.227459016393,0.775280898876,0.870350690755,0.124559341951,0.00542299349241,0.00943396226415,0.0157480314961,0.0408163265306,0.0784518828452,0.808376963351,0.775510204082,0.0918727915194,0.0774058577406,0.574074074074,0.136235955056,0.00996864069473,0.688442211055,0.00550500708406,0.740591397849,0.0416243654822,0.090899098703,0.00501462689801,0.287719298246,0.222091941187,0.207956812581,0.355640535373,0.00277616525884,0.00194640235316,0.44048272079,0.00287438645751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000755012375951,0.00302161397221,0.105148514851,0.00137071465111,0.00194707938093,0.00474801892115,0.000906898909562,1.0,1.0
0.00130844109084,0.00140305392367,0.145717463849,0.00140316420301,0.27868852459,0.381502890173,0.342213114754,0.838951310861,0.546227417641,0.498237367803,0.00216919739696,0.00707547169811,0.0,0.0170068027211,0.00627615062762,0.55497382199,0.828571428571,0.00530035335689,0.0135983263598,0.559259259259,0.120786516854,0.00282233747437,0.72864321608,0.0020620445397,0.864247311828,0.0406091370558,0.0420971642119,0.00169795842556,0.210526315789,0.215056765308,0.136476548136,0.393881453155,0.00100700162305,0.00076319183669,0.39989029073,0.000855233043076,0.00105259136149,0.392803598201,0.0,0.0,0.0,0.0,0.784697508897,0.0,0.000257467011759,0.000710533898225,0.0738737623762,0.000456395319367,0.0,0.00626448468789,0.000218807355958,1.0,1.0
0.00245724386774,0.00262339307244,0.150166852058,0.00262269589835,0.33606557377,0.439306358382,0.284836065574,0.850187265918,0.518597236982,0.519388954172,0.00433839479393,0.0117924528302,0.0,0.0272108843537,0.0115062761506,0.523560209424,0.851020408163,0.00530035335689,0.0135983263598,0.616666666667,0.112359550562,0.00476721746472,0.530150753769,0.00359888653615,0.719086021505,0.0690355329949,0.0722136733348,0.00297119507174,0.273684210526,0.190042806626,0.0916461291711,0.543021032505,0.00231412922003,0.00174955149321,0.412506856829,0.00173372335061,0.00226756070071,0.0,0.0,0.0,0.0,0.0,0.508896797153,0.00337588858886,0.000417576024686,0.00289065301988,0.161311881188,0.000949237898263,0.000274588117823,0.00849791265171,0.000300860114442,1.0,1.0
0.00133107711183,0.00141059065352,0.159065628476,0.00141059912983,0.311475409836,0.410404624277,0.313524590164,0.767790262172,0.824654622742,0.170387779083,0.00650759219089,0.00707547169811,0.0,0.0612244897959,0.0334728033473,0.802094240838,0.765306122449,0.0388692579505,0.0345188284519,0.583333333333,0.0842696629213,0.00323845133277,0.660804020101,0.0019199038842,0.747311827957,0.10152284264,0.0659485601231,0.00173851130682,0.185964912281,0.184738507352,0.137073113484,0.346080305927,0.000750314934821,0.000787666609383,0.417443773999,0.000837261520539,0.000959940397731,0.0,0.0,0.0,0.0,0.0,0.0,0.00195467572981,0.0,0.00059236764372,0.0634034653465,0.000175075577778,0.0,0.00413710280057,0.000332529600173,1.0,1.0
0.00148211571475,0.00151651226216,0.196885428254,0.00151652137496,0.344262295082,0.459537572254,0.293032786885,0.760299625468,0.948990435707,0.042303172738,0.00433839479393,0.00471698113208,0.00787401574803,0.0408163265306,0.0240585774059,0.934031413613,0.781632653061,0.0265017667845,0.0240585774059,0.574074074074,0.0814606741573,0.00297611868291,0.678391959799,0.00190669485359,0.782258064516,0.0639593908629,0.0889206418993,0.00172365223583,0.277192982456,0.192443699981,0.176358408637,0.334608030593,0.000600251947857,0.000407386539033,0.365880416895,0.000983147997602,0.00122261065582,0.0,0.0,0.0,0.0,0.0,0.314946619217,0.0,2.86550310986e-05,0.0011200146014,0.112376237624,0.000166305707383,2.49625561658e-05,0.00383566528174,0.000384352395005,1.0,1.0
0.00502371395028,0.00507873743887,0.210233592881,0.00507876795726,0.377049180328,0.471098265896,0.241803278689,0.76404494382,0.756641870351,0.207990599295,0.0151843817787,0.0377358490566,0.0314960629921,0.0850340136054,0.0648535564854,0.714136125654,0.663265306122,0.0901060070671,0.0784518828452,0.692592592593,0.27106741573,0.0182848872271,0.424623115578,0.00654765904391,0.67876344086,0.137055837563,0.122114750495,0.00581577847602,0.280701754386,0.271952354364,0.23258224778,0.338432122371,0.003767370778,0.00335857042063,0.393856280856,0.00275070009652,0.00385122356582,0.0899550224888,0.0,0.0229681978799,0.0,0.00897435897436,0.521352313167,0.00362580125176,0.00064042631834,0.00536993635561,0.169121287129,0.00201465646487,0.00144782825761,0.00465262556134,0.0010594882499,1.0,1.0
0.00538292486848,0.00553501513762,0.191323692992,0.00553504839781,0.344262295082,0.413294797688,0.295081967213,0.812734082397,0.80340063762,0.191539365452,0.00650759219089,0.0117924528302,0.00787401574803,0.0578231292517,0.0251046025105,0.792670157068,0.742857142857,0.0353356890459,0.0271966527197,0.712962962963,0.203651685393,0.0131890001206,0.459798994975,0.00750674952749,0.708333333333,0.124873096447,0.0872719278962,0.00688067856424,0.2,0.238302624232,0.186705394516,0.325047801147,0.00484150584258,0.00521602144937,0.426220515634,0.0038374486358,0.00454371788259,0.0,0.0,0.0,0.0,0.0,0.405693950178,0.0123063909398,0.00171009410117,0.00689506601527,0.186138613861,0.0024915684535,0.0035696455317,0.0040591661507,0.00132148126822,1.0,1.0
0.00124389383449,0.00133888987229,0.142380422692,0.00133889791774,0.327868852459,0.404624277457,0.334016393443,0.816479400749,0.498405951116,0.542890716804,0.00433839479393,0.00235849056604,0.0,0.0408163265306,0.0167364016736,0.502617801047,0.940816326531,0.0106007067138,0.0230125523013,0.598148148148,0.0786516853933,0.00331383427813,0.572864321608,0.00201150563997,0.802419354839,0.0730964467005,0.0546273906353,0.00153574690049,0.266666666667,0.12724734785,0.0456910378281,0.608030592734,0.000766111038712,0.000578183608692,0.383982446517,0.000799204178696,0.000936061283359,0.0,0.0,0.0,0.0,0.0,0.409252669039,0.00108429391544,0.000373449807469,0.000598026191183,0.067202970297,0.000348662691314,7.48876684973e-05,0.00582916657474,0.000224565444273,1.0,0.0
0.00106755033475,0.00118917375238,0.106785317019,0.00116687611772,0.270491803279,0.315028901734,0.295081967213,0.7265917603,0.647183846971,0.373678025852,0.00650759219089,0.00471698113208,0.0157480314961,0.0408163265306,0.0219665271967,0.646073298429,0.742857142857,0.0318021201413,0.0345188284519,0.555555555556,0.0926966292135,0.00281027620311,0.64824120603,0.00184007539485,0.854838709677,0.0304568527919,0.0606726753133,0.00138467967867,0.2,0.180997580495,0.169101826859,0.38240917782,0.000367259415465,0.000261064242068,0.413603949534,0.000387973457118,0.000520564693297,0.0,0.0,0.0,0.0,0.0,0.0,0.000529227163049,0.000154015925472,0.000172367415364,0.0235643564356,2.31315388838e-05,0.0,0.00445991447999,0.000254795407925,1.0,1.0
0.00373919389472,0.00383792690228,0.193548387097,0.00383794996457,0.360655737705,0.424855491329,0.321721311475,0.805243445693,0.840595111583,0.152761457109,0.00650759219089,0.0117924528302,0.0,0.0544217687075,0.0146443514644,0.837696335079,0.732653061224,0.0247349823322,0.0219665271967,0.618518518519,0.154494382022,0.0103455554215,0.474874371859,0.00537779837621,0.748655913978,0.0609137055838,0.0757309298747,0.00464593619886,0.221052631579,0.216322352503,0.155331925048,0.365200764818,0.00329348766127,0.00284854773804,0.396050466264,0.00232678359433,0.00282442164785,0.0,0.0,0.0,0.0,0.0,0.0,0.00331512361036,0.00164830669036,0.00356700895562,0.142871287129,0.00121776489313,0.000199700449326,0.00706831807143,0.000526865080793,1.0,1.0
0.00137308719445,0.0014079426133,0.194660734149,0.0014079510737,0.377049180328,0.442196531792,0.284836065574,0.786516853933,0.709883103082,0.282021151586,0.00542299349241,0.0424528301887,0.00787401574803,0.0544217687075,0.015690376569,0.706806282723,0.724489795918,0.0406360424028,0.0334728033473,0.587037037037,0.133426966292,0.00330478832469,0.650753768844,0.0019118636047,0.67876344086,0.0812182741117,0.0559463618378,0.00172365223583,0.214035087719,0.234040573237,0.15930250753,0.347992351816,0.000833244480249,0.000826089370817,0.397696105321,0.000857347339845,0.000980954018377,0.386806596702,0.0,0.0,0.0,0.0,0.537366548043,0.00159981558071,0.000641788989656,0.000633488660741,0.0679579207921,0.000226890224877,4.99251123315e-05,0.00417064167636,0.000328211033937,1.0,1.0
0.00802669350304,0.008181222095,0.201334816463,0.00818086386313,0.360655737705,0.436416184971,0.276639344262,0.76404494382,0.967056323061,0.0164512338425,0.00650759219089,0.0117924528302,0.0,0.0408163265306,0.0439330543933,0.931937172775,0.738775510204,0.0530035335689,0.0481171548117,0.644444444444,0.162921348315,0.0185894343264,0.552763819095,0.0106479144376,0.747311827957,0.0832487309645,0.0947460980435,0.00969213862275,0.238596491228,0.223190024195,0.184456049759,0.342256214149,0.00676863051728,0.00583841755068,0.411958310477,0.00586611638569,0.00752001069784,0.0164917541229,0.0,0.0194346289753,0.0,0.0,0.425266903915,0.00823178780373,0.0,0.00727936030541,0.133131188119,0.00411504042428,0.00192211682476,0.00503660445274,0.00157483715406,1.0,1.0
0.00488285661445,0.00510959729215,0.172413793103,0.00510962799598,0.393442622951,0.468208092486,0.231557377049,0.76404494382,0.743889479277,0.231492361927,0.00867678958785,0.0306603773585,0.00787401574803,0.0952380952381,0.0617154811715,0.702617801047,0.563265306122,0.065371024735,0.06589958159,0.724074074074,0.193820224719,0.0202870582559,0.414572864322,0.00654191598712,0.560483870968,0.13807106599,0.0873818421631,0.00597829956506,0.235087719298,0.259017308766,0.243545358526,0.315487571702,0.00302495389512,0.00313803429679,0.383433900165,0.00258367065176,0.0028186906604,0.0,0.0,0.0,0.0,0.0,0.0,0.000679314178782,0.000337460684682,0.00279151929817,0.0852599009901,0.00149767662801,0.000424363454818,0.00384288163821,0.00128981178249,1.0,1.0
0.00411451691519,0.0044546147295,0.135706340378,0.0044546414975,0.426229508197,0.514450867052,0.235655737705,0.883895131086,0.252922422954,0.816686251469,0.00216919739696,0.0117924528302,0.0,0.0238095238095,0.00836820083682,0.265968586387,0.732653061224,0.0141342756184,0.0135983263598,0.601851851852,0.154494382022,0.00872934507297,0.442211055276,0.00579761582741,0.557795698925,0.195939086294,0.0613321609145,0.00499636262325,0.273684210526,0.157770333147,0.0638911708328,0.661567877629,0.00298941266137,0.00274222722011,0.386725178278,0.00230352632987,0.00300685808165,0.736131934033,0.0,0.0777385159011,0.0,0.0,0.512455516014,0.00693996193274,0.0,0.00367183480668,0.126522277228,0.00135603115251,0.000424363454818,0.00671258606106,0.000644905891244,0.0,0.0
0.00701607918614,0.00723454771779,0.187986651835,0.00723398010067,0.385245901639,0.5,0.237704918033,0.771535580524,0.926673751328,0.0246768507638,0.0227765726681,0.00943396226415,0.0551181102362,0.0748299319728,0.146443514644,0.811518324607,0.818367346939,0.132508833922,0.117154811715,0.474074074074,0.105337078652,0.0131739235315,0.474874371859,0.00889743072868,0.764784946237,0.0680203045685,0.0807869861508,0.00770504744068,0.340350877193,0.174595198213,0.17471540899,0.363288718929,0.00427284610251,0.00443203921438,0.413603949534,0.00494639729116,0.00564311230825,0.0,0.0111420612813,0.0106007067138,0.0,0.0,0.459074733096,0.0108204077887,0.0,0.00533267725526,0.115136138614,0.0027321364579,0.000773839241138,0.00532697689165,0.00131716270198,1.0,1.0
0.00799585316003,0.00806776375652,0.212458286986,0.00806852517431,0.360655737705,0.450867052023,0.202868852459,0.801498127341,0.752391073326,0.249118683901,0.00433839479393,0.0165094339623,0.00787401574803,0.0544217687075,0.0261506276151,0.739267015707,0.70612244898,0.0371024734982,0.0376569037657,0.77037037037,0.25,0.0252140875648,0.597989949749,0.00955529788374,0.754032258065,0.0822335025381,0.137063090789,0.00875787453372,0.270175438596,0.280811464731,0.34014004616,0.239005736138,0.00448214447906,0.00369911188155,0.379594075699,0.00512716966492,0.00622098687604,0.136431784108,0.0,0.0,0.0,0.0,0.503558718861,0.00452720947747,0.00051044207486,0.00519102886833,0.0987871287129,0.00192631410071,0.00646530204693,0.00423696342867,0.00184546730485,1.0,1.0
0.00372130254189,0.00389435052842,0.172413793103,0.00389437392977,0.377049180328,0.421965317919,0.258196721311,0.700374531835,0.605738575983,0.380728554642,0.0368763557484,0.00707547169811,0.00787401574803,0.0578231292517,0.0198744769874,0.602094240838,0.869387755102,0.0106007067138,0.0146443514644,0.577777777778,0.119382022472,0.00902484621879,0.479899497487,0.0046955232298,0.713709677419,0.0913705583756,0.0705649593317,0.00422492918724,0.259649122807,0.144649171785,0.104653209717,0.46845124283,0.00285514577829,0.00262564308781,0.397696105321,0.00223164023972,0.00264103004948,0.134932533733,0.0445682451253,0.0,0.0,0.0,0.379003558719,0.0039305004605,0.000453209879595,0.00318681165533,0.124863861386,0.00128365960738,0.00064902646031,0.00648152519962,0.000583006441861,1.0,1.0
0.0102252541091,0.0106272983207,0.179087875417,0.0106276677256,0.344262295082,0.424855491329,0.270491803279,0.805243445693,0.807651434644,0.1821386604,0.00542299349241,0.0188679245283,0.0236220472441,0.0544217687075,0.0366108786611,0.788481675393,0.697959183673,0.0388692579505,0.0324267782427,0.681481481481,0.162921348315,0.026040284646,0.489949748744,0.0136268379935,0.712365591398,0.122842639594,0.0880413277643,0.0124395189376,0.245614035088,0.212841987716,0.176299730079,0.346080305927,0.00792964415327,0.00784140136759,0.389467910038,0.00738735291102,0.00873689036621,0.0914542728636,0.0,0.0,0.0,0.00769230769231,0.457295373665,0.00740192582093,0.00252300540799,0.00935961529937,0.133675742574,0.00555020155415,0.00197204193709,0.00366309127131,0.00280994709756,1.0,1.0
0.00165944768702,0.00174760469485,0.16573971079,0.0017476151963,0.319672131148,0.413294797688,0.31762295082,0.76404494382,0.86078639745,0.139835487662,0.00433839479393,0.00707547169811,0.0,0.0374149659864,0.0125523012552,0.857591623037,0.755102040816,0.0106007067138,0.00836820083682,0.553703703704,0.140449438202,0.00367567241587,0.58040201005,0.00239887482031,0.745967741935,0.0883248730964,0.056605847439,0.00214311142755,0.19649122807,0.181016192071,0.135469232876,0.363288718929,0.00120840194766,0.000874512577007,0.371365880417,0.00113432021659,0.00131621678415,0.0764617691154,0.0,0.0,0.0,0.0,0.432384341637,0.00110026200186,0.000109320306312,0.00109445039217,0.0919925742574,0.000437246428048,0.0,0.00429998627518,0.000395868571634,1.0,1.0
0.00311517118516,0.00322113722735,0.185761957731,0.00322064734176,0.418032786885,0.488439306358,0.241803278689,0.756554307116,0.921360255048,0.0540540540541,0.0162689804772,0.00943396226415,0.0157480314961,0.0510204081633,0.166317991632,0.784293193717,0.726530612245,0.148409893993,0.138075313808,0.509259259259,0.109550561798,0.00560246049934,0.547738693467,0.00401956544587,0.673387096774,0.121827411168,0.068586502528,0.0038398315972,0.235087719298,0.188349153173,0.160671673904,0.401529636711,0.0020140032461,0.00246563597171,0.348326933626,0.00196946744036,0.00225132290294,0.0,0.0,0.0,0.0,0.0,0.4128113879,0.00396959657442,0.000328004719087,0.00225918766766,0.108737623762,0.00102136807082,0.000324513230155,0.00434232223313,0.000719761039335,1.0,1.0
0.00263190696417,0.00272014838803,0.185761957731,0.00272016473353,0.352459016393,0.42774566474,0.309426229508,0.775280898876,0.870350690755,0.113983548766,0.0108459869848,0.00943396226415,0.00787401574803,0.0578231292517,0.0355648535565,0.848167539267,0.651020408163,0.0318021201413,0.0313807531381,0.596296296296,0.101123595506,0.00703775177904,0.532663316583,0.00361697716503,0.708333333333,0.0568527918782,0.0639701033194,0.00337796214033,0.20350877193,0.212748929834,0.152945663655,0.388145315488,0.0015796103891,0.000997675949272,0.40756993966,0.00167452304108,0.00165816570195,0.0,0.0,0.0,0.0,0.0,0.0,0.00090587432758,0.00112754724697,0.0014275994729,0.0818316831683,0.000418459595598,0.000199700449326,0.00393401391135,0.00067081728866,1.0,1.0
0.000836939692994,0.000912860940612,0.129032258065,0.00091286642604,0.360655737705,0.459537572254,0.282786885246,0.838951310861,0.141339001063,0.945945945946,0.00216919739696,0.00471698113208,0.0,0.0204081632653,0.00836820083682,0.15497382199,0.848979591837,0.00353356890459,0.0146443514644,0.577777777778,0.134831460674,0.00150765890725,0.592964824121,0.00141796072094,0.72311827957,0.0903553299492,0.0580347329083,0.00100020121659,0.305263157895,0.11468453378,0.0414661815906,0.611854684512,0.000390953571302,0.000362910876826,0.481623697202,0.000534917082566,0.000627543125681,0.904047976012,0.0,0.0,0.0,0.0,0.642348754448,0.0,0.0,0.000282415249399,0.045754950495,4.93204637765e-05,9.9850224663e-05,0.00443366068788,0.000201533091014,0.0,0.0
0.00149239582908,0.00159676825024,0.147942157953,0.0015967778453,0.385245901639,0.459537572254,0.270491803279,0.850187265918,0.378320935175,0.682726204465,0.00216919739696,0.00707547169811,0.0,0.0204081632653,0.0115062761506,0.386387434555,0.812244897959,0.0212014134276,0.0282426778243,0.6,0.134831460674,0.0029942105898,0.570351758794,0.00217920289818,0.787634408602,0.0619289340102,0.0659485601231,0.00183757178015,0.249122807018,0.186934673367,0.0984332824786,0.491395793499,0.000770060064685,0.000517391431356,0.393307734504,0.000805547069003,0.000842455155023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000728181178294,0.0593316831683,0.000126157401634,0.000199700449326,0.00441187416406,0.000352682909274,0.0,0.0
0.00169068341904,0.00175381740459,0.182424916574,0.00175382794337,0.327868852459,0.398843930636,0.342213114754,0.812734082397,0.692879914984,0.320799059929,0.00325379609544,0.0165094339623,0.0,0.0408163265306,0.0251046025105,0.683769633508,0.838775510204,0.0512367491166,0.0523012552301,0.65,0.188202247191,0.00450790013267,0.542713567839,0.00255881895186,0.783602150538,0.0467005076142,0.0847438997582,0.00215704180662,0.20701754386,0.244853899125,0.211868716504,0.258126195029,0.00115706461001,0.000724769075256,0.379045529347,0.00109309142959,0.00104208455117,0.0,0.0,0.0,0.0,0.0,0.32384341637,0.00251555550367,0.0,0.000777202333538,0.0687995049505,0.000298296279692,0.000424363454818,0.00384700527048,0.00044337280023,1.0,1.0
0.0102906909907,0.0103339769429,0.218020022247,0.0103340390403,0.385245901639,0.471098265896,0.245901639344,0.823970037453,0.68862911796,0.31374853114,0.00542299349241,0.0212264150943,0.00787401574803,0.0612244897959,0.0324267782427,0.672251308901,0.724489795918,0.0424028268551,0.0460251046025,0.72037037037,0.231741573034,0.0278977204197,0.412060301508,0.0133215945253,0.60752688172,0.148223350254,0.112552209277,0.0121401705698,0.256140350877,0.270761213475,0.205003325118,0.326959847036,0.0106702681784,0.0113528733252,0.39495337356,0.00720869483403,0.00969587559937,0.181409295352,0.0,0.0247349823322,0.0,0.0166666666667,0.453736654804,0.00774287961582,0.0,0.0160321173781,0.242673267327,0.00712950234284,0.00776335496755,0.00397119532897,0.00252060315975,1.0,1.0
